CustomerID,Name,Age,Gender,Location,PurchaseAmount,PurchaseFrequency,LastPurchaseDate,CustomerCategory
69230,Sara Sloan,63,Female,New York,811.92,25,2023-07-03,At Risk
35330,Teresa Kelly,40,Male,Chicago,849.15,4,2023-10-18,At Risk
19069,Daniel Stewart,30,Female,San Diego,236.14,26,2024-03-12,New
70825,Karen Pope,67,Male,New York,619.11,14,2023-08-18,New
64518,Ashley Burke,52,Male,New York,231.28,22,2023-11-24,At Risk
26557,Steven Bennett,61,Male,Dallas,750.36,8,2024-08-30,Loyal
38177,Brian Swanson,73,Male,Houston,785.91,20,2023-07-29,Loyal
23925,Christopher Powell,35,Female,Phoenix,61.52,18,2023-07-21,Loyal
55270,Philip Freeman,25,Male,New York,575.89,23,2024-03-13,Loyal
91487,Nathan Hancock,22,Female,Dallas,586.69,11,2024-06-18,At Risk
72536,Julie Cook,44,Male,New York,981.24,17,2023-01-05,Loyal
37444,Kayla Perez,38,Female,Dallas,664.76,30,2024-02-18,At Risk
71182,Kaitlyn Schaefer,74,Female,Dallas,564.61,7,2024-05-22,Churned
17326,Jason Casey,27,Male,Dallas,998.7,1,2024-06-05,Churned
52568,Catherine Johnson,30,Male,Los Angeles,82.2,19,2024-01-02,Churned
22970,Taylor Woodward,70,Male,Phoenix,87.58,6,2024-03-21,Churned
33239,Amy Foster,30,Female,San Antonio,985.61,3,2024-07-16,At Risk
93913,Rachel Duran,34,Female,Houston,414.59,14,2024-12-07,New
51910,Lori Howard,53,Male,San Diego,620.99,21,2024-01-30,New
31402,Brian Cook,52,Female,Dallas,777.56,23,2023-07-30,New
92954,Erik Arnold Jr.,31,Female,Houston,863.48,13,2024-07-24,Churned
34884,Carrie Spears,51,Male,Phoenix,603.76,22,2023-11-21,Churned
70479,Morgan Gomez,18,Male,Houston,217.94,25,2023-02-16,New
53030,Richard Cross,61,Male,Houston,89.51,3,2023-10-20,New
39192,Hayley Buck,19,Female,Los Angeles,315.67,9,2024-02-16,Loyal
12624,Kevin Joseph,38,Male,Houston,833.54,12,2023-08-12,At Risk
91142,April Hammond,18,Male,Houston,100.54,24,2024-10-25,Churned
85715,Diana Harvey,26,Female,Chicago,548.02,23,2024-05-17,New
25967,Paul Harper,33,Male,San Antonio,823.63,7,2024-10-05,Loyal
39996,Daniel Martinez,24,Male,Houston,373.24,27,2023-11-25,Churned
43050,Matthew Hernandez,72,Male,San Diego,108.35,7,2024-06-17,Loyal
80142,Kevin Kirby,22,Male,New York,645.85,15,2024-01-19,Loyal
81404,Alyssa Martin,56,Male,San Antonio,969.16,6,2023-01-01,Loyal
24395,John Chavez,53,Male,San Antonio,469.97,1,2024-08-25,Loyal
46179,Joseph Young,67,Female,Dallas,308.24,29,2024-05-27,Churned
22625,Christopher Curtis,40,Female,San Antonio,531.01,10,2023-09-22,At Risk
25152,Nicole Wright,44,Female,San Diego,464.53,14,2024-11-24,Loyal
18916,Cole Wagner,27,Male,San Diego,591.69,20,2023-04-06,Loyal
64620,Ray Smith,75,Female,Chicago,992.79,10,2024-06-29,At Risk
30937,Kathleen West,72,Male,San Antonio,352.11,16,2023-09-30,At Risk
99908,Christine Norton,48,Male,Los Angeles,515.1,30,2024-10-29,New
12253,Joseph Schwartz,54,Male,San Antonio,653.28,29,2024-12-10,Churned
21614,Randall Davis,37,Male,Houston,134.41,6,2023-02-19,Churned
70017,Jennifer Jenkins,54,Female,New York,994.78,7,2024-07-26,New
79784,Kelly Lamb,20,Male,New York,219.71,10,2024-12-13,At Risk
67732,Frances Fitzgerald,51,Male,Houston,200.15,17,2023-12-12,At Risk
53955,Nancy Webb,65,Female,San Antonio,500.48,2,2023-01-24,Churned
40907,Jeffrey Randall,33,Female,Houston,32.56,11,2024-10-31,New
92942,Amanda Graham,43,Female,Phoenix,25.0,5,2024-07-20,Loyal
15389,Michael Baker,66,Female,Houston,488.57,17,2024-04-01,Loyal
23286,Jennifer Hernandez,53,Male,San Diego,176.14,19,2023-05-29,Churned
44956,Matthew Hubbard,21,Male,San Antonio,257.31,5,2024-11-25,Loyal
47314,Ashley Lopez,75,Male,Phoenix,852.12,22,2023-12-25,New
89686,Jeanette Ingram,66,Male,Dallas,41.09,13,2023-12-07,Churned
55962,Kelly Hudson,54,Female,Houston,594.52,23,2023-10-30,Loyal
83674,Clayton Lowe,43,Female,Chicago,139.6,21,2023-09-01,Loyal
98461,Alexandra Harrison,52,Female,Phoenix,521.59,2,2022-12-25,Loyal
32694,David Landry,33,Male,Phoenix,174.5,28,2023-06-15,At Risk
35967,Brianna Scott,48,Female,San Diego,962.79,21,2024-06-15,At Risk
60487,Olivia Jones,20,Male,San Antonio,852.98,14,2024-08-16,At Risk
63201,William Monroe,64,Female,Houston,361.99,20,2023-03-09,New
81663,Teresa Schultz,52,Female,San Antonio,587.86,10,2024-08-06,New
13444,Rachael Ward,63,Female,San Diego,296.03,10,2024-09-26,New
74857,Michael Gilbert,51,Female,San Diego,335.07,12,2023-05-07,New
85302,Anthony Russell,27,Female,Houston,167.32,7,2024-10-19,At Risk
45659,Sandra Mckay,42,Female,Chicago,274.75,1,2023-07-23,At Risk
78808,Andrea Burch,52,Male,Los Angeles,88.65,2,2023-03-31,At Risk
19267,Herbert Gonzalez,23,Male,Dallas,451.94,25,2023-01-15,At Risk
19542,Holly Fox DDS,65,Male,Dallas,510.1,23,2024-10-04,At Risk
61644,Alexis Martinez,31,Male,Houston,259.92,3,2024-04-03,Churned
63546,Benjamin Wagner,41,Male,San Diego,590.48,21,2024-02-07,New
99486,Bianca Morgan,71,Female,Dallas,845.38,2,2023-08-10,Churned
79403,Kelly Parrish,58,Female,San Diego,266.41,12,2024-09-30,At Risk
71342,Kelsey Arias,26,Female,New York,419.85,7,2024-11-09,Churned
23172,William Dudley,18,Male,New York,702.33,25,2023-02-09,At Risk
17169,Cheryl Salas,31,Male,New York,590.23,8,2023-06-07,Loyal
36904,Anthony Reed,46,Female,Los Angeles,834.14,5,2023-06-18,New
22886,Ashlee Thompson,69,Male,San Diego,280.37,10,2023-09-05,At Risk
41849,Corey Hubbard,64,Female,San Antonio,363.47,16,2023-11-05,At Risk
38469,Joshua Ward,65,Male,Dallas,116.54,18,2023-04-04,Churned
75480,Stephanie Phillips,24,Male,Houston,929.88,12,2024-09-20,New
81635,Austin Kelly,58,Male,San Antonio,892.9,22,2024-05-25,Churned
56301,Frank Patel,37,Male,San Diego,808.01,24,2024-11-08,New
88335,Lauren Watson,47,Female,Chicago,94.54,24,2023-06-26,New
55650,Tiffany Chambers,21,Male,Phoenix,880.93,30,2024-09-13,Churned
49390,Brian Frye,69,Male,Los Angeles,991.89,7,2023-10-06,At Risk
23650,Gregory Mccormick,38,Male,Houston,136.11,29,2023-03-28,New
81061,Susan Wright,46,Male,Houston,348.33,29,2024-09-30,At Risk
91402,Donald Martinez,49,Male,Phoenix,387.04,20,2023-03-20,New
89776,Randall Shelton,74,Female,Chicago,136.62,2,2023-09-09,New
53823,Evelyn Smith,69,Male,Houston,651.14,27,2023-05-10,Loyal
69576,Christopher Burns,43,Male,Los Angeles,424.93,14,2024-10-24,Churned
18780,Helen Pitts,56,Male,Houston,678.45,2,2024-05-25,New
39571,Clinton Jackson,68,Female,Houston,310.9,5,2024-09-02,Loyal
14368,Jessica Ferguson,73,Female,Los Angeles,486.76,16,2023-01-20,Loyal
62248,Cheryl Ball,54,Male,San Diego,600.2,29,2023-09-04,At Risk
94920,Alan Zavala,34,Male,San Diego,651.47,11,2024-08-14,Loyal
44068,Mrs. Rebecca Diaz,23,Male,Phoenix,669.81,13,2024-02-19,Churned
42427,Jennifer Perry,39,Male,San Antonio,455.11,6,2023-11-02,Churned
39679,Joseph Avila,38,Male,San Antonio,129.91,6,2024-01-24,New
39510,Russell Kelly,68,Male,San Antonio,478.87,24,2023-02-26,New
12413,Henry Gates,52,Male,San Antonio,942.27,11,2024-04-28,New
26379,Shelley Ellis,51,Male,Phoenix,725.38,4,2023-11-23,Churned
69443,Caroline Dominguez,59,Male,San Diego,242.55,12,2023-01-09,New
73813,Taylor Mack,56,Male,Dallas,653.55,25,2023-02-25,Loyal
67901,Susan Mueller,68,Male,New York,201.11,19,2024-09-04,New
61015,Bradley Garcia,28,Male,Phoenix,653.97,11,2024-12-07,New
21830,Todd Kramer,38,Male,Houston,509.31,15,2023-11-03,Loyal
87903,Sarah Mooney,61,Female,San Diego,972.85,14,2023-05-26,Churned
31743,Frances Schmitt,57,Female,Houston,412.52,19,2024-03-14,New
74054,Barbara Strong,23,Female,Phoenix,247.81,2,2024-09-03,Loyal
13449,Crystal Munoz,42,Female,New York,851.08,10,2024-08-19,Loyal
21249,Melanie Graves,42,Male,San Antonio,859.54,19,2024-08-19,New
62610,Evelyn Arias,65,Male,Los Angeles,889.92,26,2023-08-28,At Risk
97499,Travis Price,37,Female,Phoenix,35.86,1,2023-07-08,Loyal
25446,Julie Jones,36,Male,New York,643.51,18,2023-08-05,Loyal
83026,Melissa Williams,66,Male,San Diego,375.68,28,2023-04-05,New
92271,Mr. Jason French,19,Male,Los Angeles,13.08,26,2024-09-12,At Risk
97218,Nicholas Greene,55,Female,New York,528.86,19,2024-07-10,At Risk
24696,John Wheeler,42,Female,Houston,775.34,1,2023-09-19,Loyal
24375,Jeremy Gonzalez MD,38,Female,Dallas,513.75,23,2024-06-27,New
72771,Kendra Nunez,18,Female,Chicago,13.17,3,2024-06-08,Loyal
74592,George Delgado,27,Female,Los Angeles,275.84,10,2023-11-24,Churned
19798,Maria Steele,48,Male,Houston,961.72,12,2023-08-22,Loyal
70481,Hunter Dunlap,64,Female,Chicago,831.46,9,2024-06-17,Loyal
30713,Chad Knight,27,Male,Phoenix,840.62,15,2024-01-28,At Risk
13268,Jason Thompson,57,Male,Dallas,778.74,29,2023-04-23,Churned
38949,Casey Simmons,53,Male,New York,302.95,14,2024-01-14,At Risk
36455,Stephanie Rodriguez,72,Female,Chicago,708.03,26,2024-07-18,Churned
80747,David Garcia,55,Male,Dallas,562.77,10,2024-09-20,At Risk
73319,Jill Tucker,50,Male,San Antonio,257.43,18,2024-02-17,At Risk
61854,Laura Ball,38,Male,New York,143.24,5,2022-12-18,Churned
50398,Michelle Little,63,Female,Houston,830.4,15,2024-12-05,Churned
15451,Christina Hamilton,65,Male,San Antonio,263.39,23,2023-09-08,Loyal
52198,Megan Peterson,60,Male,Chicago,40.76,16,2023-05-17,New
61751,Kelly Johnson,68,Female,New York,665.87,17,2024-03-03,Loyal
24233,Eric Owens,32,Male,Phoenix,831.46,29,2024-03-10,Churned
40292,Patricia Greer,60,Male,Dallas,236.59,1,2023-01-13,New
51785,John Davis,62,Female,Phoenix,902.07,6,2023-11-04,New
62389,Sara Harris,60,Male,Los Angeles,643.61,12,2024-04-10,Churned
12817,James Gonzalez,56,Female,San Diego,216.71,22,2024-06-26,New
28824,Jennifer Duran,45,Female,San Diego,803.87,26,2024-10-29,Churned
43036,Monica Martinez,67,Female,San Antonio,832.66,3,2023-02-06,Churned
35166,Mark Snyder,70,Male,New York,385.58,30,2024-10-07,New
78101,Becky Blake,75,Male,San Diego,95.7,1,2023-11-17,New
52009,Tiffany Stewart,67,Male,San Antonio,873.02,7,2023-09-04,Loyal
16543,Gabriel Arnold,67,Male,San Antonio,966.54,1,2024-11-09,At Risk
28476,Mark Gonzalez,61,Male,San Diego,270.12,21,2024-03-15,Churned
75311,Caroline Crawford,61,Female,Los Angeles,338.48,15,2024-03-02,New
97022,Lindsey Elliott,50,Female,Los Angeles,355.53,27,2023-06-22,Churned
15453,Frances Soto,60,Male,Houston,897.12,16,2024-04-03,At Risk
54868,Ashley Gallegos,40,Female,Los Angeles,605.93,7,2023-08-17,New
71654,Phillip Brown,65,Female,New York,115.84,27,2024-02-08,Loyal
20791,Harry Thomas,65,Male,San Diego,647.04,4,2024-02-07,New
85887,Mary Smith,58,Female,Dallas,168.69,15,2024-09-11,At Risk
46209,Crystal Lowe,23,Male,Phoenix,308.51,15,2024-07-06,New
73306,Leon Farrell,74,Female,Phoenix,987.43,9,2024-03-24,New
36420,Tyler Solomon,60,Female,New York,533.62,20,2023-12-20,Churned
54199,Laura Edwards,28,Male,San Diego,895.09,2,2023-01-03,Loyal
76980,Vanessa Griffin,59,Female,Los Angeles,965.25,20,2024-08-08,New
74062,Carrie Robinson,24,Male,Phoenix,69.72,3,2023-05-23,New
53665,Danielle Burns,58,Female,New York,928.88,23,2023-11-30,New
62079,Christopher Haney,41,Male,Phoenix,410.33,18,2024-11-19,At Risk
44305,Tammy Flores,63,Female,Phoenix,447.57,18,2023-08-28,At Risk
12938,Matthew Christensen,18,Female,Chicago,481.86,2,2023-04-29,Churned
28843,Andrew Martin,51,Male,San Antonio,997.08,17,2023-10-05,Loyal
85351,Alexandra Rowland,66,Male,San Diego,829.09,17,2023-08-19,New
23523,Angel Colon Jr.,69,Female,Houston,121.68,11,2023-08-19,Loyal
79641,Bryan Smith,18,Female,Dallas,910.37,29,2024-05-11,Loyal
23590,Sandra Stone,50,Male,Houston,833.82,5,2024-09-09,Loyal
60021,Justin Oconnor,21,Male,Phoenix,334.03,13,2024-06-11,Churned
94625,Kevin Lester,31,Male,San Antonio,695.93,3,2024-11-28,New
95953,James Clark,28,Female,San Antonio,217.01,1,2023-04-03,New
15369,Timothy Marshall,45,Male,San Antonio,234.27,3,2024-05-08,Churned
47895,Dennis Carson II,61,Male,Los Angeles,16.22,11,2024-09-10,New
14258,Angela Bell,70,Female,Houston,792.52,4,2023-11-07,Churned
90827,Tyler Williams,57,Female,San Diego,790.31,18,2023-08-18,Churned
87279,Jon Good,33,Female,Dallas,87.53,29,2024-02-09,New
89544,Dr. Bruce Romero,57,Male,Los Angeles,107.3,8,2024-08-06,At Risk
93548,Stephanie Smith,20,Male,Chicago,617.18,3,2024-02-02,Churned
16852,James Green,36,Male,Chicago,903.7,6,2023-05-13,At Risk
88631,Kyle Oliver,47,Male,Chicago,225.86,2,2024-06-12,Loyal
22217,Elizabeth Wilson,55,Male,Phoenix,971.47,12,2023-11-18,At Risk
99601,Melissa Watson,68,Male,Phoenix,846.09,28,2024-10-25,New
15240,Jacqueline Richardson,30,Female,Los Angeles,13.58,5,2024-08-26,Loyal
28244,Jose Wells PhD,74,Female,Chicago,94.12,28,2023-03-13,Churned
93006,Jessica Wheeler,41,Female,Houston,987.71,16,2023-03-27,Churned
35947,Carrie Chase,19,Male,Dallas,763.18,12,2024-03-12,Churned
68509,Erica Chen,26,Male,San Antonio,642.67,11,2023-09-22,New
53240,Adrian Christensen,50,Female,New York,806.36,11,2023-10-29,Loyal
99751,Zachary Salazar,53,Male,New York,48.68,19,2023-01-14,At Risk
54771,Sarah Malone,53,Female,Los Angeles,458.35,26,2024-12-02,At Risk
35524,Lisa Dawson,44,Female,San Diego,769.2,30,2024-07-21,Loyal
53631,Aaron Vaughn,62,Female,New York,843.71,30,2024-01-27,Churned
73537,Andrea Cochran,75,Female,San Antonio,101.03,2,2023-06-09,Loyal
37454,Scott Kim,59,Male,Los Angeles,436.97,15,2023-08-11,Loyal
72961,Christopher Chavez,46,Male,Los Angeles,290.85,1,2024-09-15,New
94024,Stacey Garcia,70,Male,Los Angeles,747.21,30,2023-01-06,New
90524,Jennifer Huffman,70,Female,Chicago,262.31,27,2023-10-02,Loyal
47893,Melinda Russo,33,Female,Houston,199.1,29,2023-12-15,Churned
88320,Benjamin Hardy,58,Male,San Antonio,233.85,16,2024-12-11,New
23164,Gerald Barnett,23,Female,Chicago,367.79,30,2024-05-11,New
81481,Shelby Anderson,33,Male,Phoenix,57.42,2,2024-07-01,New
81215,Erica Ross,31,Male,Phoenix,518.22,9,2024-10-25,New
69244,Diane Roberts,44,Male,Houston,856.23,17,2023-08-25,At Risk
42507,Adam Henderson,74,Female,Los Angeles,139.81,26,2024-03-02,At Risk
20708,Monica Petersen,70,Female,San Antonio,475.57,16,2024-07-07,Loyal
13301,Kevin Foster,50,Male,Dallas,912.45,7,2024-09-12,At Risk
33688,Stephanie Spears,24,Female,San Antonio,738.21,21,2024-04-25,Loyal
41762,Cory Hall,72,Male,San Diego,826.32,6,2024-12-13,New
79404,Casey Hayes,26,Female,San Antonio,768.2,5,2023-12-25,At Risk
42396,Amanda Haynes,41,Female,San Diego,157.6,17,2023-05-22,Churned
23013,Joseph Alvarez DDS,21,Male,Phoenix,176.73,20,2023-06-07,At Risk
95186,David Murphy,61,Male,Houston,825.76,8,2024-05-13,At Risk
66227,Sarah Campbell,42,Female,Dallas,112.17,11,2023-04-03,Churned
52046,Mitchell Hill,58,Female,San Antonio,937.92,10,2024-04-27,Churned
60017,Henry Gonzalez,73,Male,New York,672.07,5,2023-10-31,New
21784,William Williams,22,Female,Phoenix,20.97,2,2024-04-07,New
11831,Amy Figueroa,50,Female,Los Angeles,345.9,14,2023-09-24,Loyal
48835,Debra Jackson,33,Female,Los Angeles,601.51,2,2023-04-03,Churned
18172,Kayla Nguyen,27,Male,Houston,981.11,12,2023-09-04,At Risk
71765,Monica Davis,68,Male,Los Angeles,223.99,22,2024-02-18,Churned
96770,Nathan Wright,67,Male,Phoenix,447.72,15,2023-06-16,Loyal
54953,Bruce Anderson,18,Female,Houston,231.29,15,2024-12-06,Churned
91848,Dominique Farmer,72,Male,Chicago,211.92,21,2024-02-10,At Risk
70818,Tracy Smith,51,Male,Chicago,598.66,8,2024-10-23,New
90640,Gina Hill,47,Female,San Diego,398.47,27,2023-11-17,Loyal
21139,Edward Lyons,52,Female,San Diego,504.38,28,2024-07-07,Loyal
57261,Kayla Mendez,40,Female,Dallas,891.38,27,2023-04-25,At Risk
62942,Holly Delgado,34,Female,Los Angeles,191.73,23,2024-11-10,Loyal
46750,Stephen Reynolds,71,Male,Los Angeles,323.9,9,2024-03-11,Loyal
12701,Brittany Todd,48,Male,San Diego,504.56,23,2024-10-20,Churned
81433,Sharon Collins,59,Male,Chicago,196.62,24,2024-04-20,New
65941,Jasmin Rodriguez,22,Female,Los Angeles,817.29,8,2023-08-01,At Risk
30895,Stephen Gregory,44,Male,Los Angeles,993.91,19,2023-09-21,Loyal
86790,Michael Morgan,64,Female,Houston,211.4,30,2024-11-07,Loyal
68402,William Mejia,40,Male,Chicago,684.79,15,2024-10-11,Churned
40541,Patricia Berry,65,Male,Phoenix,105.24,25,2023-01-04,Churned
66328,Randy Gentry,54,Female,San Diego,661.03,25,2024-01-02,Churned
23492,Justin Hood,46,Female,Chicago,17.44,13,2024-07-08,At Risk
14142,Kathleen Allen,27,Female,Chicago,594.4,13,2023-04-23,Churned
37543,Garrett Salas,49,Male,San Antonio,370.96,3,2024-07-07,At Risk
33721,Cathy Lopez,53,Female,San Antonio,328.38,23,2024-10-31,Loyal
38260,Amy Blankenship,28,Male,Chicago,57.34,24,2023-08-24,Loyal
45729,Reginald Shea,60,Male,Chicago,228.3,24,2023-11-09,Loyal
51401,Karen Johnson,73,Male,Phoenix,546.44,29,2023-02-04,Loyal
50307,Mrs. Alison Frazier,22,Female,San Antonio,573.3,18,2023-12-06,New
45543,Jasmine Obrien,34,Female,San Diego,917.64,6,2024-01-18,At Risk
94559,Jennifer Warren,64,Male,San Antonio,430.81,16,2023-09-26,New
96143,Briana Jackson,35,Male,Phoenix,237.61,4,2024-01-06,Churned
82748,Matthew Phillips,41,Female,Chicago,515.53,23,2023-02-04,At Risk
35093,Michelle Thomas,47,Female,Dallas,32.86,11,2023-03-28,Loyal
85490,John Collins,38,Male,Los Angeles,582.1,22,2024-05-27,New
58039,Robert Smith,47,Male,Chicago,292.04,21,2024-01-10,New
12209,Jessica Daniel,57,Female,Chicago,963.14,4,2023-06-24,Loyal
74834,Timothy Simmons,73,Female,New York,690.16,7,2023-10-09,Loyal
62064,Chris Lam,23,Female,San Diego,113.1,28,2023-11-10,Loyal
41253,Katrina Avila,26,Male,Dallas,951.46,12,2024-10-30,At Risk
59336,William Williams,65,Female,San Antonio,513.51,9,2023-03-03,New
77531,Russell Ramos,74,Female,Chicago,970.64,25,2024-02-05,Loyal
16581,Chelsea Perez,28,Male,San Antonio,89.59,26,2024-01-21,Churned
74128,Nicholas Thompson,27,Male,Houston,209.62,19,2024-12-10,At Risk
78899,Stephen Osborn,45,Male,San Antonio,498.57,1,2024-06-24,At Risk
87845,Edward Meyer,72,Female,San Diego,63.95,16,2023-08-15,At Risk
40379,Susan Nelson,23,Male,Houston,432.88,10,2024-04-20,Loyal
70621,Kristi Goodwin,57,Male,New York,826.44,14,2024-02-25,Churned
17302,Robert Allen,41,Male,San Antonio,152.69,19,2023-11-17,New
74525,Ms. Amanda Gomez MD,64,Male,Los Angeles,21.87,21,2023-08-07,Loyal
79527,James Rodriguez,61,Female,Chicago,672.28,17,2024-03-18,At Risk
42249,Mr. Brendan Smith,53,Female,Dallas,524.49,6,2023-12-14,New
45356,Jonathon Collins,63,Male,Chicago,503.99,14,2023-04-10,Loyal
42300,Laura Reyes,55,Male,Chicago,408.98,6,2024-07-14,At Risk
74746,Julie Buchanan,27,Male,San Antonio,472.33,10,2024-05-25,New
42225,Michelle Mills,37,Female,Dallas,478.69,4,2023-08-31,Churned
52344,Jimmy Cox,47,Female,New York,21.28,11,2024-11-18,New
66739,Willie Todd,55,Male,Dallas,804.79,16,2024-02-08,New
23845,Zachary Long,72,Female,Los Angeles,413.05,23,2024-08-07,At Risk
10838,Andrew Jacobs,72,Female,New York,222.75,18,2023-04-26,At Risk
52491,Dean Williams,30,Female,Los Angeles,119.18,1,2024-07-10,At Risk
38050,Jeffrey Jones,59,Male,Houston,569.05,28,2023-10-28,Churned
75139,Michael Gilbert,38,Female,Houston,897.57,3,2024-05-23,Churned
39724,Catherine Horton,29,Female,San Diego,544.26,8,2024-11-07,New
37401,James Cook,19,Male,Los Angeles,971.86,19,2024-01-31,Loyal
69577,Barbara Owens,40,Male,Houston,51.86,25,2024-11-03,Churned
81261,Teresa Bullock,21,Male,New York,21.33,4,2023-09-30,At Risk
64711,Brian Ray,22,Female,San Diego,819.75,26,2023-01-09,New
84755,David Acosta,40,Male,Houston,790.7,5,2024-11-09,New
97003,Robert Orr,50,Female,Dallas,304.32,1,2024-09-07,New
98969,Deborah Evans,44,Male,Houston,642.93,13,2022-12-17,At Risk
55336,Kathryn Glenn,52,Male,Houston,719.46,10,2023-11-30,Loyal
45865,David Murray,37,Male,Los Angeles,406.38,21,2024-09-04,New
24494,Penny Rodgers,29,Female,Dallas,628.29,16,2024-11-25,At Risk
17734,Amy Dixon,67,Male,Houston,911.72,18,2024-01-30,Churned
69152,Stacey Welch,57,Female,Dallas,630.33,8,2024-09-14,New
61212,Joel Knox,51,Female,Phoenix,853.42,30,2024-04-24,Loyal
12274,Kristina Zuniga,31,Female,Los Angeles,810.91,11,2023-08-10,Churned
94937,Sergio Davis,28,Female,Houston,578.72,2,2024-11-18,New
36146,Randall Young,67,Male,Phoenix,333.18,19,2024-10-13,Churned
13486,Danny Marshall,18,Male,Phoenix,214.35,3,2024-01-11,New
76729,Denise Grimes,39,Female,Houston,323.64,7,2023-10-23,Loyal
10127,Nicole Daniels,72,Male,San Diego,768.94,24,2023-11-29,Churned
27336,Daniel Jennings,47,Male,Houston,652.96,12,2024-10-21,Loyal
50800,Patrick Larsen DVM,38,Female,Chicago,672.45,9,2024-07-08,Loyal
19492,David Joseph,20,Male,San Diego,780.39,28,2023-05-10,At Risk
69821,Grace Gonzales,63,Female,Los Angeles,643.24,12,2024-04-27,New
97331,Michelle Young MD,25,Male,Chicago,325.53,27,2023-12-10,New
72147,John Peterson,42,Female,Dallas,252.4,1,2023-03-06,At Risk
35458,James Burton,46,Male,Dallas,763.46,8,2023-04-04,Loyal
52241,Miss April Dixon,20,Female,Dallas,39.79,22,2023-11-17,At Risk
36314,Kim Harvey,74,Male,New York,349.65,23,2023-10-26,Loyal
23033,Paula Lee MD,54,Male,Los Angeles,571.53,21,2023-11-19,Churned
81745,Aaron Blake,41,Female,Houston,235.09,16,2024-04-13,New
93892,James Schultz,43,Male,Chicago,355.18,1,2024-05-31,New
47244,Kimberly Adams,42,Male,San Antonio,325.5,14,2023-10-03,Loyal
19483,Karen Jackson,74,Female,San Diego,651.49,18,2023-03-29,Churned
13792,Pamela Keller,33,Male,Chicago,390.1,14,2024-05-19,Loyal
70812,Dr. Melissa Evans,60,Male,Chicago,294.89,10,2023-12-06,At Risk
50284,Lisa Wallace,35,Male,San Diego,510.94,29,2023-10-10,At Risk
31366,Steven Salas,34,Female,Phoenix,625.75,2,2023-05-18,At Risk
36028,Karen Hardy,38,Male,Phoenix,644.25,13,2023-09-04,New
71636,Franklin Miller,65,Male,Houston,254.07,20,2024-07-04,Churned
37811,Barbara Contreras,75,Female,Dallas,283.61,10,2024-11-30,New
25325,Scott Harper,21,Female,Chicago,568.55,11,2024-11-06,At Risk
36742,Angela Rivera,25,Female,Phoenix,31.18,30,2024-03-14,New
43241,Scott Nolan,38,Male,San Diego,65.55,6,2023-06-09,New
45649,Deborah Patel,49,Female,Phoenix,544.7,2,2023-07-24,Loyal
95427,Allison Lee,27,Male,New York,453.28,3,2023-09-04,Loyal
71122,Carrie Green,60,Male,Los Angeles,512.42,18,2023-09-05,New
37473,Jim Brock,23,Male,Phoenix,95.35,7,2023-01-28,At Risk
83127,Jasmine Morales,36,Male,Dallas,183.83,28,2023-10-02,At Risk
52089,Michelle Roy,54,Male,San Antonio,133.6,8,2023-10-19,New
86984,Krystal Parker,57,Male,Dallas,671.33,14,2024-05-05,Churned
34068,Isabella Murphy,18,Female,Los Angeles,287.6,23,2023-03-30,New
67424,Christopher Gross,47,Female,Chicago,394.7,16,2023-02-07,Loyal
23551,Steven Park,73,Male,Phoenix,549.27,6,2023-11-21,New
25937,Austin Thomas,36,Female,New York,396.13,10,2024-02-29,Loyal
50984,Timothy Parks,33,Male,Houston,384.52,5,2024-09-09,New
77790,Mrs. Tracy Andrews,33,Female,Houston,804.5,8,2023-08-02,At Risk
81245,Amy Sanford,36,Female,Chicago,11.75,14,2024-01-07,Churned
91011,Katrina Martinez,67,Male,San Diego,338.29,28,2023-10-15,At Risk
19894,Austin Rollins,27,Male,San Antonio,321.01,9,2024-02-17,New
24013,Matthew Ross,48,Female,San Antonio,790.15,22,2023-08-05,Loyal
52227,Ashley Curry,73,Female,Dallas,674.1,7,2023-03-05,Churned
36902,Raymond Williams,49,Female,Los Angeles,725.58,25,2024-02-10,At Risk
14425,Tiffany Wong,24,Male,Houston,521.41,3,2023-03-15,At Risk
14047,Alyssa Harris,22,Female,Los Angeles,206.53,20,2023-02-25,Loyal
74952,Barbara Rice,21,Female,Dallas,214.65,10,2024-07-17,At Risk
39701,Cassandra Wright,57,Male,Phoenix,112.51,8,2023-06-08,New
40058,Danielle Doyle,22,Female,New York,327.8,23,2023-02-05,At Risk
18925,Robert Ellis,23,Male,San Antonio,320.77,5,2023-03-15,At Risk
65735,Eric Padilla,27,Male,Dallas,161.48,14,2023-11-14,Loyal
78670,Daniel Juarez,71,Male,Houston,975.07,28,2023-06-02,At Risk
73560,Michael Jones,42,Female,Phoenix,583.3,16,2023-01-22,Churned
59376,Shaun Clark,68,Male,Chicago,842.23,2,2023-11-23,At Risk
86794,Aaron Gutierrez DDS,40,Male,Phoenix,586.49,10,2024-04-06,At Risk
14598,Rebecca Bush,39,Female,Chicago,160.16,12,2023-11-27,At Risk
18235,Cindy Soto,59,Female,Houston,838.44,1,2024-01-11,At Risk
36933,Brooke Williams,22,Male,New York,202.5,19,2024-01-03,Loyal
19377,April Mccarthy,36,Male,New York,139.97,9,2024-09-19,New
78827,Ashley Lawson,54,Male,Phoenix,730.28,17,2024-03-09,At Risk
46504,Shane Rodriguez,28,Male,Los Angeles,863.17,29,2023-07-22,Loyal
